feature_name,feature_group,selection_frequency,positive_selection_frequency,negative_selection_frequency,sign_consistency,sign_stable,dominant_sign,best_c_value,subsample_count,c_grid_size,stable_at_0p6,stable_at_0p8,stable_at_0p9,selection_freq_c_0p01,positive_selection_freq_c_0p01,negative_selection_freq_c_0p01,selection_freq_c_0p03,positive_selection_freq_c_0p03,negative_selection_freq_c_0p03,selection_freq_c_0p1,positive_selection_freq_c_0p1,negative_selection_freq_c_0p1,selection_freq_c_0p3,positive_selection_freq_c_0p3,negative_selection_freq_c_0p3,selection_freq_c_1p0,positive_selection_freq_c_1p0,negative_selection_freq_c_1p0,selection_freq_c_3p0,positive_selection_freq_c_3p0,negative_selection_freq_c_3p0,family_id,family_label,family_display_label,outer_split_id,repeat_index,fold_index
seniority_is_monotone,hq,0.92,0.16,0.76,0.8260869565217391,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.56,0.08,0.48,0.88,0.2,0.68,0.92,0.16,0.76,reasoning_C,C,HQ + C,repeat_03_fold_02,3,2
longest_founding_tenure,hq,0.88,0.08,0.8,0.9090909090909092,True,negative,1.0,25,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.76,0.0,0.76,0.88,0.08,0.8,0.88,0.28,0.6,reasoning_C,C,HQ + C,repeat_03_fold_02,3,2
max_company_size_before_founding,hq,0.84,0.6,0.24,0.7142857142857143,False,positive,3.0,25,6,True,True,False,0.0,0.0,0.0,0.04,0.04,0.0,0.32,0.32,0.0,0.48,0.48,0.0,0.72,0.56,0.16,0.84,0.6,0.24,reasoning_C,C,HQ + C,repeat_03_fold_02,3,2
has_prior_ipo,hq,0.68,0.64,0.04,0.9411764705882353,True,positive,1.0,25,6,True,False,False,0.0,0.0,0.0,0.2,0.2,0.0,0.48,0.44,0.04,0.6,0.56,0.04,0.68,0.64,0.04,0.68,0.64,0.04,reasoning_C,C,HQ + C,repeat_03_fold_02,3,2
has_prior_acquisition,hq,0.4,0.36,0.04,0.8999999999999999,False,positive,1.0,25,6,False,False,False,0.0,0.0,0.0,0.2,0.2,0.0,0.36,0.36,0.0,0.36,0.36,0.0,0.4,0.36,0.04,0.4,0.36,0.04,reasoning_C,C,HQ + C,repeat_03_fold_02,3,2
C_latent_risk,reasoning,1.0,0.92,0.08,0.92,True,positive,1.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.0,0.92,0.88,0.04,1.0,0.92,0.08,1.0,0.92,0.08,reasoning_C,C,HQ + C,repeat_03_fold_02,3,2
C_latent_strength,reasoning,1.0,1.0,0.0,1.0,True,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.84,0.84,0.0,0.96,0.96,0.0,1.0,1.0,0.0,reasoning_C,C,HQ + C,repeat_03_fold_02,3,2
C_evidence_support_rating,reasoning,0.8,0.4,0.4,0.5,False,positive,3.0,25,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.24,0.12,0.12,0.64,0.32,0.32,0.8,0.4,0.4,reasoning_C,C,HQ + C,repeat_03_fold_02,3,2
best_degree_prestige,hq,1.0,0.92,0.08,0.92,True,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.76,0.76,0.0,0.92,0.92,0.0,0.92,0.92,0.0,0.96,0.92,0.04,1.0,0.92,0.08,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
comfort_index,hq,1.0,0.8,0.2,0.8,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.04,0.04,0.0,0.48,0.48,0.0,0.72,0.68,0.04,0.96,0.8,0.16,1.0,0.8,0.2,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
company_size_is_growing,hq,1.0,0.72,0.28,0.72,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.04,0.8,0.56,0.24,0.92,0.64,0.28,1.0,0.72,0.28,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
edu_prestige_tier,hq,1.0,0.92,0.08,0.92,True,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.76,0.76,0.0,0.92,0.92,0.0,0.92,0.92,0.0,0.96,0.92,0.04,1.0,0.92,0.08,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
exit_count,hq,1.0,1.0,0.0,1.0,True,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.84,0.84,0.0,0.96,0.96,0.0,0.96,0.96,0.0,0.96,0.96,0.0,1.0,1.0,0.0,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
exit_x_serial,hq,1.0,0.4,0.6,0.6,False,negative,1.0,25,6,True,True,True,0.0,0.0,0.0,0.12,0.12,0.0,0.2,0.2,0.0,0.56,0.28,0.28,1.0,0.4,0.6,0.96,0.36,0.6,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
field_relevance_score,hq,1.0,0.24,0.76,0.76,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.44,0.08,0.36,0.96,0.2,0.76,1.0,0.24,0.76,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
industry_alignment,hq,1.0,1.0,0.0,1.0,True,positive,0.3,25,6,True,True,True,0.0,0.0,0.0,0.08,0.08,0.0,0.92,0.92,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
industry_prestige_penalty,hq,1.0,0.8,0.2,0.8,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.28,0.28,0.0,0.8,0.76,0.04,0.96,0.8,0.16,0.96,0.8,0.16,1.0,0.8,0.2,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
max_seniority_reached,hq,1.0,1.0,0.0,1.0,True,positive,1.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.84,0.84,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
repeat_founding_gap,hq,1.0,0.4,0.6,0.6,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.08,0.08,0.68,0.32,0.36,0.96,0.36,0.6,1.0,0.4,0.6,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
restlessness_score,hq,1.0,0.04,0.96,0.96,True,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.04,0.28,0.88,0.04,0.84,0.92,0.04,0.88,1.0,0.04,0.96,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
sacrifice_x_serial,hq,1.0,0.96,0.04,0.96,True,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.72,0.72,0.0,0.88,0.84,0.04,1.0,0.96,0.04,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
seniority_is_monotone,hq,1.0,0.28,0.72,0.72,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.04,0.24,0.68,0.24,0.44,0.96,0.28,0.68,1.0,0.28,0.72,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
stem_flag,hq,1.0,0.92,0.08,0.92,True,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.04,0.04,0.0,0.36,0.36,0.0,0.56,0.56,0.0,0.92,0.84,0.08,1.0,0.92,0.08,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
total_inferred_experience,hq,1.0,0.0,1.0,1.0,True,negative,0.1,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.96,0.0,0.96,0.96,0.0,0.96,0.96,0.0,0.96,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
degree_level,hq,0.96,0.16,0.8,0.8333333333333334,False,negative,1.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.04,0.12,0.68,0.08,0.6,0.96,0.16,0.8,0.96,0.16,0.8,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
industry_pivot_count,hq,0.96,0.2,0.76,0.7916666666666667,False,negative,1.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.64,0.12,0.52,0.96,0.2,0.76,0.96,0.24,0.72,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
is_serial_founder,hq,0.96,0.08,0.88,0.9166666666666667,True,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.48,0.0,0.48,0.84,0.04,0.8,0.96,0.08,0.88,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
longest_founding_tenure,hq,0.96,0.32,0.64,0.6666666666666667,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.44,0.68,0.0,0.68,0.8,0.12,0.68,0.96,0.32,0.64,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
persistence_score,hq,0.96,0.36,0.6,0.625,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.24,0.24,0.76,0.28,0.48,0.96,0.36,0.6,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
prestige_x_relevance,hq,0.96,0.64,0.32,0.6666666666666667,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.68,0.68,0.0,0.68,0.68,0.0,0.68,0.64,0.04,0.88,0.64,0.24,0.96,0.64,0.32,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
years_in_large_company,hq,0.96,0.88,0.08,0.9166666666666667,True,positive,1.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.84,0.8,0.04,0.96,0.88,0.08,0.92,0.84,0.08,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
max_company_size_before_founding,hq,0.92,0.72,0.2,0.7826086956521738,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.68,0.6,0.08,0.8,0.64,0.16,0.92,0.72,0.2,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
founding_timing,hq,0.88,0.68,0.2,0.7727272727272728,False,positive,3.0,25,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.0,0.08,0.68,0.48,0.2,0.88,0.68,0.2,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
prestige_sacrifice_score,hq,0.88,0.48,0.4,0.5454545454545454,False,positive,3.0,25,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.56,0.56,0.0,0.84,0.56,0.28,0.88,0.48,0.4,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
founding_role_count,hq,0.8,0.4,0.4,0.5,False,positive,3.0,25,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.48,0.2,0.28,0.68,0.36,0.32,0.8,0.4,0.4,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
has_prior_ipo,hq,0.76,0.76,0.0,1.0,True,positive,3.0,25,6,True,False,False,0.0,0.0,0.0,0.08,0.08,0.0,0.48,0.48,0.0,0.64,0.64,0.0,0.68,0.68,0.0,0.76,0.76,0.0,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
has_prior_acquisition,hq,0.4,0.4,0.0,1.0,True,positive,3.0,25,6,False,False,False,0.0,0.0,0.0,0.16,0.16,0.0,0.32,0.32,0.0,0.32,0.32,0.0,0.32,0.32,0.0,0.4,0.4,0.0,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
D_evidence_support_rating,reasoning,1.0,0.0,1.0,1.0,True,negative,1.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.96,1.0,0.0,1.0,1.0,0.0,1.0,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
D_overall_founder_quality,reasoning,1.0,1.0,0.0,1.0,True,positive,0.3,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_D,D,HQ + D,repeat_03_fold_02,3,2
best_degree_prestige,hq,1.0,0.96,0.04,0.96,True,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.72,0.72,0.0,0.96,0.96,0.0,0.96,0.96,0.0,0.96,0.96,0.0,1.0,0.96,0.04,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
comfort_index,hq,1.0,0.76,0.24,0.76,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.04,0.04,0.0,0.52,0.52,0.0,0.84,0.76,0.08,0.96,0.76,0.2,1.0,0.76,0.24,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
degree_level,hq,1.0,0.08,0.92,0.92,True,negative,1.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.84,0.04,0.8,1.0,0.08,0.92,1.0,0.08,0.92,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
edu_prestige_tier,hq,1.0,0.96,0.04,0.96,True,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.72,0.72,0.0,0.96,0.96,0.0,0.96,0.96,0.0,0.96,0.96,0.0,1.0,0.96,0.04,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
industry_alignment,hq,1.0,1.0,0.0,1.0,True,positive,0.3,25,6,True,True,True,0.0,0.0,0.0,0.08,0.08,0.0,0.84,0.84,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
industry_prestige_penalty,hq,1.0,0.8,0.2,0.8,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.12,0.12,0.0,0.56,0.56,0.0,0.8,0.76,0.04,0.92,0.8,0.12,1.0,0.8,0.2,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
longest_founding_tenure,hq,1.0,0.24,0.76,0.76,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.84,0.0,0.84,0.92,0.12,0.8,1.0,0.24,0.76,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
restlessness_score,hq,1.0,0.12,0.88,0.88,False,negative,1.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.16,0.84,0.04,0.8,1.0,0.12,0.88,1.0,0.12,0.88,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
sacrifice_x_serial,hq,1.0,0.92,0.08,0.92,True,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.72,0.72,0.0,0.96,0.92,0.04,1.0,0.92,0.08,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
seniority_is_monotone,hq,1.0,0.32,0.68,0.68,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.64,0.12,0.52,0.92,0.28,0.64,1.0,0.32,0.68,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
total_inferred_experience,hq,1.0,0.0,1.0,1.0,True,negative,0.1,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.92,0.0,0.92,0.92,0.0,0.92,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
years_in_large_company,hq,1.0,0.88,0.12,0.88,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.76,0.72,0.04,0.92,0.84,0.08,1.0,0.88,0.12,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
field_relevance_score,hq,0.96,0.16,0.8,0.8333333333333334,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.04,0.4,0.92,0.16,0.76,0.96,0.16,0.8,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
founding_role_count,hq,0.96,0.56,0.4,0.5833333333333334,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.32,0.08,0.24,0.8,0.4,0.4,0.96,0.56,0.4,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
is_serial_founder,hq,0.96,0.2,0.76,0.7916666666666667,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.32,0.0,0.32,0.76,0.04,0.72,0.96,0.2,0.76,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
max_seniority_reached,hq,0.96,0.96,0.0,1.0,True,positive,1.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.0,0.92,0.92,0.0,0.96,0.96,0.0,0.96,0.96,0.0,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
persistence_score,hq,0.96,0.32,0.64,0.6666666666666667,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.48,0.16,0.32,0.92,0.32,0.6,0.96,0.32,0.64,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
repeat_founding_gap,hq,0.96,0.48,0.48,0.5,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.2,0.08,0.8,0.48,0.32,0.92,0.48,0.44,0.96,0.48,0.48,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
stem_flag,hq,0.96,0.76,0.2,0.7916666666666667,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.6,0.56,0.04,0.92,0.76,0.16,0.96,0.76,0.2,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
company_size_is_growing,hq,0.92,0.64,0.28,0.6956521739130435,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.04,0.68,0.44,0.24,0.88,0.6,0.28,0.92,0.64,0.28,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
exit_count,hq,0.92,0.92,0.0,1.0,True,positive,0.1,25,6,True,True,True,0.0,0.0,0.0,0.8,0.8,0.0,0.92,0.92,0.0,0.92,0.92,0.0,0.92,0.92,0.0,0.92,0.92,0.0,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
exit_x_serial,hq,0.92,0.28,0.64,0.6956521739130435,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.08,0.08,0.0,0.16,0.12,0.04,0.4,0.12,0.28,0.76,0.2,0.56,0.92,0.28,0.64,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
founding_timing,hq,0.92,0.48,0.44,0.5217391304347826,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.32,0.04,0.28,0.68,0.24,0.44,0.92,0.48,0.44,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
industry_pivot_count,hq,0.92,0.4,0.52,0.5652173913043478,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.48,0.08,0.4,0.84,0.32,0.52,0.92,0.4,0.52,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
prestige_sacrifice_score,hq,0.92,0.6,0.32,0.6521739130434782,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.04,0.04,0.0,0.68,0.68,0.0,0.72,0.72,0.0,0.8,0.64,0.16,0.92,0.6,0.32,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
prestige_x_relevance,hq,0.88,0.6,0.28,0.6818181818181818,False,positive,3.0,25,6,True,True,False,0.0,0.0,0.0,0.72,0.72,0.0,0.72,0.72,0.0,0.64,0.64,0.0,0.72,0.6,0.12,0.88,0.6,0.28,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
max_company_size_before_founding,hq,0.84,0.64,0.2,0.761904761904762,False,positive,3.0,25,6,True,True,False,0.0,0.0,0.0,0.04,0.04,0.0,0.24,0.24,0.0,0.4,0.4,0.0,0.72,0.6,0.12,0.84,0.64,0.2,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
has_prior_ipo,hq,0.76,0.72,0.04,0.9473684210526315,True,positive,3.0,25,6,True,False,False,0.0,0.0,0.0,0.08,0.08,0.0,0.36,0.36,0.0,0.52,0.52,0.0,0.72,0.72,0.0,0.76,0.72,0.04,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
has_prior_acquisition,hq,0.32,0.32,0.0,1.0,True,positive,0.3,25,6,False,False,False,0.0,0.0,0.0,0.04,0.04,0.0,0.24,0.24,0.0,0.32,0.32,0.0,0.32,0.28,0.04,0.32,0.28,0.04,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
E_hidden_upside,reasoning,1.0,0.4,0.6,0.6,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.36,0.12,0.24,0.84,0.28,0.56,1.0,0.4,0.6,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
E_hidden_risk,reasoning,0.96,0.4,0.56,0.5833333333333334,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.4,0.2,0.2,0.88,0.36,0.52,0.96,0.4,0.56,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
E_evidence_support_rating,reasoning,0.92,0.48,0.44,0.5217391304347826,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.56,0.28,0.28,0.8,0.44,0.36,0.92,0.48,0.44,reasoning_E,E,HQ + E,repeat_03_fold_02,3,2
best_degree_prestige,hq,1.0,1.0,0.0,1.0,True,positive,0.3,25,6,True,True,True,0.0,0.0,0.0,0.84,0.84,0.0,0.96,0.96,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
comfort_index,hq,1.0,0.88,0.12,0.88,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,0.0,0.92,0.88,0.04,0.96,0.88,0.08,1.0,0.88,0.12,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
edu_prestige_tier,hq,1.0,1.0,0.0,1.0,True,positive,0.3,25,6,True,True,True,0.0,0.0,0.0,0.84,0.84,0.0,0.96,0.96,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
exit_x_serial,hq,1.0,0.32,0.68,0.68,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.04,0.04,0.0,0.2,0.2,0.0,0.44,0.32,0.12,0.72,0.32,0.4,1.0,0.32,0.68,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
industry_alignment,hq,1.0,1.0,0.0,1.0,True,positive,1.0,25,6,True,True,True,0.0,0.0,0.0,0.12,0.12,0.0,0.96,0.96,0.0,0.96,0.96,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
industry_pivot_count,hq,1.0,0.68,0.32,0.68,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.6,0.32,0.28,0.8,0.48,0.32,1.0,0.68,0.32,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
max_seniority_reached,hq,1.0,1.0,0.0,1.0,True,positive,1.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.96,0.96,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
seniority_is_monotone,hq,1.0,0.32,0.68,0.68,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.08,0.24,0.52,0.2,0.32,0.8,0.28,0.52,1.0,0.32,0.68,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
total_inferred_experience,hq,1.0,0.0,1.0,1.0,True,negative,0.1,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.96,0.0,0.96,0.96,0.0,0.96,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
years_in_large_company,hq,1.0,1.0,0.0,1.0,True,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.88,0.88,0.0,0.96,0.96,0.0,1.0,1.0,0.0,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
company_size_is_growing,hq,0.96,0.88,0.08,0.9166666666666667,True,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.56,0.48,0.08,0.92,0.84,0.08,0.96,0.88,0.08,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
degree_level,hq,0.96,0.12,0.84,0.875,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.6,0.04,0.56,0.84,0.08,0.76,0.96,0.12,0.84,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
max_company_size_before_founding,hq,0.96,0.68,0.28,0.7083333333333334,False,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.52,0.52,0.0,0.76,0.6,0.16,0.96,0.68,0.28,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
persistence_score,hq,0.96,0.32,0.64,0.6666666666666667,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.6,0.24,0.36,0.92,0.36,0.56,0.96,0.32,0.64,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
repeat_founding_gap,hq,0.96,0.4,0.56,0.5833333333333334,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.04,0.12,0.52,0.24,0.28,0.92,0.4,0.52,0.96,0.4,0.56,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
restlessness_score,hq,0.96,0.0,0.96,1.0,True,negative,1.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.88,0.0,0.88,0.96,0.0,0.96,0.96,0.0,0.96,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
stem_flag,hq,0.96,0.92,0.04,0.9583333333333334,True,positive,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.72,0.72,0.0,0.88,0.88,0.0,0.96,0.92,0.04,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
exit_count,hq,0.92,0.92,0.0,1.0,True,positive,0.1,25,6,True,True,True,0.0,0.0,0.0,0.72,0.72,0.0,0.92,0.92,0.0,0.92,0.92,0.0,0.88,0.88,0.0,0.92,0.92,0.0,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
field_relevance_score,hq,0.92,0.4,0.52,0.5652173913043478,False,negative,3.0,25,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.28,0.28,0.88,0.36,0.52,0.92,0.4,0.52,reasoning_F,F,HQ + F,repeat_03_fold_02,3,2
